index,id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,GS_controversiality_score
513,1549620840156758016,850428698457247746,1549620840156758016,2022-07-20 05:02:53,en,0,0,0,0,everyone,trudeau on climate change global warming 7-18-22 Carl Vernon https://t.co/20sN9H8q3I via @BitChute,[],0,0,8,0,0,1,1,0,533.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trudeau climate change global warming 71822 carl vernon via,0.0,0.0,0.0,0
514,1549670188827742209,1510781350902706180,1549670188827742209,2022-07-20 08:18:59,en,2,1,0,0,everyone,Nobody can chart my course https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #tweet #Music #Brexit,['ClimateChange' 'SaveTheWorld' 'ClimateAction' 'tweet' 'Music' 'Brexit'],6,0,14,0,0,1,0,0,5510.0,0.0005443658138268,0.0,Neutral,-0.6908,0.0,-0.6908,0.0,0.0,0.0,0.0,0.0,nobody chart course climatechange savetheworld climateaction tweet music brexit,0.0,0.0,0.0,1
515,1549610896208674819,831266873434071040,1549610896208674819,2022-07-20 04:23:22,en,0,0,0,0,everyone,"having a doomer mentality about things such as climate change and capitalism as a whole is so fucking counterproductive to human progress(note there's obv a difference between this and just actually having depression, etc)",[],0,0,0,0,0,0,0,0,12.0,0.0,-0.5719,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doomer mentality thing climate change capitalism whole fucking counterproductive human progressnote there obv difference actually depression etc,0.0,0.0,0.0,0
516,1549767550401224704,2208444006,1549767550401224704,2022-07-20 14:45:51,en,0,0,1,0,everyone,Biden to announce executive actions on climate change that still fall short https://t.co/euXBlwSKCY,[],0,0,8,0,0,1,0,0,2031.0,0.0004921259842519,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,biden announce executive action climate change still fall short,0.0,0.0,0.0,0
517,1549647953933266944,1401681587423506433,1549647953933266944,2022-07-20 06:50:37,en,0,0,9,0,everyone,"This Facebook comment (in response to a HA post) is literally the reason why we need to exist: ""There is no climate change because the bible tells us about all that is happening now ,there are many people that will not be prepared for the coming of gods new system"" [sic]",[],0,1,2,0,0,0,0,0,564.0,0.015929203539823,0.0688,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,this facebook comment response ha post literally reason need exist there climate change bible tell u happening many people prepared coming god new system sic,0.0,0.0,0.0,0
518,1549880353145307136,1534226167,1549880353145307136,2022-07-20 22:14:06,en,0,0,1,0,everyone,"I fear democracy reached point of failure. Political parties game it for power not the good of the nation. The middle ground is not the right place in an emergency. I fear only a Meritocracy can save human kind now. ""Solve"" climate change - then we have wrest back power.. #auspol",['auspol'],1,2,3,0,0,0,0,0,432.0,0.0023094688221709,-0.383,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i fear democracy reached point failure political party game power good nation the middle ground right place emergency i fear meritocracy save human kind solve climate change wrest back power auspol,0.0,0.0,0.0,0
519,1549863091210518535,14857382,1549863091210518535,2022-07-20 21:05:30,en,1,0,4,1,everyone,Climate change is fueling the heat wave currently baking parts of Europe. What about changes closer to home? NOAA recently released updated snapshots of how climate change is already affecting Michigan and what new patterns we might see in the future: https://t.co/l4vixGLeZ1 https://t.co/f3AN7tl3wc,[],0,1,5,0,1,2,0,0,6857.0,0.0008748906386701,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,climate change fueling heat wave currently baking part europe what change closer home noaa recently released updated snapshot climate change already affecting michigan new pattern might see future,0.0,0.0,0.0,0
1254,1549026891746738177,401418720,1549026891746738177,2022-07-18 13:42:45,en,1,0,0,0,everyone,"""Strange"" isn't it , how #Brexit voters have jumped from #Covid denial , to climate change denial, surely they must get something right ...or not . https://t.co/0nK9qZJleu",['Brexit' 'Covid'],2,0,4,0,0,1,0,0,114.0,0.008695652173913,0.2732,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,strange isnt brexit voter jumped covid denial climate change denial surely must get something right,0.0,0.0,0.0,0
1255,1549030040435834880,21601910,1549030040435834880,2022-07-18 13:55:15,en,1,1,5,0,everyone,This one goes out to the climate change deniers 🥵,[],0,0,2,0,0,0,0,1,2633.0,0.0026575550493545,-0.2732,Negative,0.8172,0.0,0.8172,0.0,0.0,0.0,0.0,0.0,this one go climate change denier,0.0,0.0,0.0,1
1256,1549086857396355073,1030824102070808582,1549086857396355073,2022-07-18 17:41:02,en,3,0,5,1,everyone,"HEATWAVES CAUSED BY CLIMATE CRISIS MAY BECOME REGULAR EVENT, SAYS MET OFFICE CHIEF“I’ve never seen the charts I’ve seen today.” (Paul Davies)‘Human-induced climate change was the “additional boost” behind temperatures reaching 40C in the UK, he said.’https://t.co/KZZOMT142M",[],0,15,35,0,0,1,0,0,1548.0,0.0058102001291155,-0.6166,Negative,0.0,-0.4696,-0.4696,0.0,0.0,0.0,0.0,100.0,heatwaves caused by climate crisis may become regular event says met office chiefive never seen chart ive seen today paul davieshumaninduced climate change additional boost behind temperature reaching 40c uk said,0.0,0.0,0.0,1
1257,1549092236041674753,18105473,1549092236041674753,2022-07-18 18:02:24,en,1,0,3,0,everyone,"El Niño can affect weather across the globe, but climate models don’t agree on what that will look like as time goes on. With a @NSF CAREER Award, @BrenUCSB's Samantha Stevenson will investigate how climate change will affect these events. https://t.co/ZiVpzuonR0",[],0,2,10,0,0,1,2,0,48588.0,8.232315956286402e-05,0.9052,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,el niño affect weather across globe climate model dont agree look like time go with career award samantha stevenson investigate climate change affect event,0.0,0.0,0.0,0
1258,1548996729063833602,246214960,1548996729063833602,2022-07-18 11:42:53,en,0,1,0,0,everyone,"First, climate change affected the ice caps, and I did not speak out.Then, climate change affected the forests, and I did not speak out. Then, climate change made me too muggy to do admin for my Edinburgh debut, and I still did not speak out.Because I was a sentient puddle.",[],0,4,4,0,0,0,0,0,1425.0,0.0007012622720897,-0.296,Negative,-0.8519,0.0,-0.8519,0.0,0.0,0.0,100.0,0.0,first climate change affected ice cap i speak outthen climate change affected forest i speak then climate change made muggy admin edinburgh debut i still speak outbecause i sentient puddle,0.0,0.0,0.0,0
1259,1549024851813404675,262810564,1549024851813404675,2022-07-18 13:34:38,en,0,1,1,0,everyone,"I’m seriously concerned if you believe the impact of climate change is “it’s going to be hotter in summer”, mother nature hasn’t even got started",[],0,1,1,0,0,0,0,0,238.0,0.00836820083682,-0.1779,Negative,0.3182,0.0,0.3182,0.0,0.0,0.0,0.0,0.0,im seriously concerned believe impact climate change going hotter summer mother nature hasnt even got started,0.0,0.0,0.0,1
1260,1549118994002714624,1300207232957677568,1549118994002714624,2022-07-18 19:48:44,en,0,0,0,0,everyone,"climate change deniers make me feel so much better about myself, that i'm not as big of a stupid asshole as them",[],0,0,0,0,0,0,0,0,14.0,0.0,-0.323,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change denier make feel much better im big stupid asshole,0.0,0.0,0.0,0
1261,1549076972780797958,20686254,1549076972780797958,2022-07-18 17:01:45,en,1,0,0,0,everyone,".Scientists rush to save 1,000-year-old trees on the brink of death*Paywall lifted/gifted for DigEnviroNews readers! https://t.co/ePgC4WyhS6",[],0,0,7,1,0,1,0,0,2096.0,0.0004768717215069,0.5411,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scientists rush save 1000yearold tree brink deathpaywall liftedgifted digenvironews reader,0.0,0.0,0.0,0
1262,1548933437616177153,1511689992908779521,1548933437616177153,2022-07-18 07:31:23,en,0,0,0,0,everyone,The climate change protestors won't be glueing themselves to the M6 todayOne good outcome of the heat wave,[],0,0,3,0,0,0,0,0,564.0,0.0,0.4404,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the climate change protestors wont glueing m6 todayone good outcome heat wave,0.0,0.0,0.0,0
1263,1548969828534214662,1319635581228417024,1548969828534214662,2022-07-18 09:56:00,en,0,0,1,0,everyone,"With the UK set to reach record temperatures today and tomorrow, there is a lot of talk of climate change. We know that climate pressures can drive conflict, but how do peace-making and sustainable living intersect? Our Museum of Peace reflects on this: https://t.co/rpF2jA02vU https://t.co/vXYG1Y61rd",[],0,1,5,0,1,2,0,0,1393.0,0.0007173601147776,0.5423,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with uk set reach record temperature today tomorrow lot talk climate change we know climate pressure drive conflict peacemaking sustainable living intersect our museum peace reflects,0.0,0.0,0.0,0
1264,1549157395053641729,35387239,1549157395053641729,2022-07-18 22:21:19,en,0,0,0,0,everyone,Climate Change and Renewables https://t.co/msjiAJaiE3,[],0,0,12,0,0,1,0,0,64.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change renewables,0.0,0.0,0.0,0
1265,1549055082691366913,1216898839,1549055082691366913,2022-07-18 15:34:46,en,0,0,0,0,everyone,RT @UNICEF: This is the impact of climate change on children in the Horn of Africa.@UNICEFAfrica’s Ambassador @Beast_TM explains why your support is so important. https://t.co/gycuYSIenn via UNICEFAfrica,[],0,2,18,0,0,1,3,0,726.0,0.0,0.5849,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rt this impact climate change child horn africas ambassador explains support important via unicefafrica,0.0,0.0,0.0,0
1266,1549095220087627776,1375958934679343108,1549095220087627776,2022-07-18 18:14:15,en,0,0,0,0,everyone,⁦@JoeManchinWV⁩: the planet is more important than your bank account. The World Burns While Joe Manchin Makes Bank #climatechange is real  https://t.co/LznKBDTh6h,['climatechange'],1,0,12,0,0,1,1,0,564.0,0.0,0.2716,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,planet important bank account the world burns while joe manchin makes bank climatechange real,0.0,0.0,0.0,0
1267,1549162301248471040,1519722122305675264,1549162301248471040,2022-07-18 22:40:49,en,1,0,6,0,everyone,"They don't want you to be able to feed, clothe, house and defend yourself. They don't want you to have freedom of movement. They want you to die after your ability to do hard labor is over. In the name of freaking ""climate change""",[],0,0,2,0,0,0,0,0,1958.0,0.0035732516590096,-0.1887,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,they dont want able feed clothe house defend they dont want freedom movement they want die ability hard labor in name freaking climate change,0.0,0.0,0.0,0
1268,1549145923749552132,133796211,1549145923749552132,2022-07-18 21:35:44,en,0,0,0,0,everyone,"Climate change has important implications for the health and futures of children and young people, yet they have little power to limit its harm, making them vulnerable to climate anxiety.https://t.co/wDwyLgGjig.",[],0,0,2,0,0,1,0,0,2660.0,0.0,-0.6486,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change important implication health future child young people yet little power limit harm making vulnerable climate anxiety,0.0,0.0,0.0,0
1269,1548983573738360832,148291436,1548983573738360832,2022-07-18 10:50:37,en,0,1,0,0,everyone,Soaring temperatures are forecast for the UK this week &amp; this chart from @MetOffice shows that extreme heat is becoming more frequent &amp; likely to be the future norm. #Heatwave2022 #climatechange 🌏📈🌡 https://t.co/mpwVFGGnE7,['Heatwave2022' 'climatechange'],2,1,6,0,0,1,1,3,1100.0,0.0009082652134423,0.0,Neutral,0.5563,0.0,0.5563,0.0,0.0,0.0,0.0,0.0,soaring temperature forecast uk week amp chart show extreme heat becoming frequent amp likely future norm heatwave2022 climatechange,0.0,0.0,0.0,0
1270,1548896346597478403,1517914852697595904,1548896346597478403,2022-07-18 05:04:00,en,1,0,0,0,everyone,"Find the point of where greenhouses are being emitted and then build on capping it and tapering, compressing it and building on it into a filtration systems, etc… 🤔 $SHIB #GlobalWarming",['GlobalWarming'],1,1,5,0,0,0,0,1,34.0,0.0285714285714285,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,find point greenhouse emitted build capping tapering compressing building filtration system etc shib globalwarming,0.0,0.0,0.0,0
1271,1548871560530116609,1522914199734652929,1548871560530116609,2022-07-18 03:25:31,en,0,0,0,0,everyone,Global warming in action: Snow falls 'nearly to sea level' at Hobart as Tasmania braces for further chilly nights https://t.co/iINholWOLO via @ABCaustralia,[],0,0,10,0,0,1,1,0,1642.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global warming action snow fall nearly sea level hobart tasmania brace chilly night via,0.0,0.0,0.0,0
1272,1548972874282815488,19530050,1548972874282815488,2022-07-18 10:08:06,en,0,0,5,0,everyone,I firmly believe that all those people that have moved seamlessly from Covid denying to climate change denying should be herded into a rocket and shot directly into the sun ✌🏻,[],0,1,1,0,0,0,0,1,378.0,0.0131926121372031,-0.1531,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i firmly believe people moved seamlessly covid denying climate change denying herded rocket shot directly sun,0.0,0.0,0.0,0
1273,1548985036338335752,879147821915615233,1548985036338335752,2022-07-18 10:56:26,en,602,66,2169,26,everyone,The GOP KKK plan:Kill us with gunsKill us with CovidKill us with climate change.,[],0,2,16,0,0,0,0,0,295499.0,0.0096886632825719,0.0,Neutral,-0.2013218749999999,-0.2412148148148148,-0.2131582417582417,0.2196571372916665,0.2561604028490028,0.2280976680146521,29.6875,44.44444444444444,the gop kkk plankill u gunskill u covidkill u climate change,0.2196571372916665,0.2561604028490028,0.228097668014652,2
638,1549425426765959168,1453381290007347207,1549425426765959168,2022-07-19 16:06:23,en,1,1,3,0,everyone,"I am in spain, but without the ac, cause it isn´t supposed to get this hot here and also fuck climate change",[],0,1,1,0,0,0,0,0,564.0,0.0088495575221238,-0.6956,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i spain without ac cause isnt supposed get hot also fuck climate change,0.0,0.0,0.0,0
639,1549359992603660289,52189657,1549359992603660289,2022-07-19 11:46:22,en,0,0,0,0,everyone,I THINK...I think #MotherNature is trying to tell us something!!#heatwaves #climatechange #pandemics #epidemics #justsayin 🤦‍♀️#theslowapocalypsehttps://t.co/dUfENe7n5I,"['MotherNature' 'heatwaves' 'climatechange' 'pandemics' 'epidemics'
 'justsayin' 'theslowapocalypsehttps']",7,2,8,2,0,1,0,1,212.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i thinki think mothernature trying tell u somethingheatwaves climatechange pandemic epidemic justsayin,0.0,0.0,0.0,0
640,1549335051229450240,400038347,1549335051229450240,2022-07-19 10:07:16,en,1,0,1,0,everyone,Vote for my Short film Climate Change that is taking part in First-Time Filmmaker Sessions August 2022 programme 5. https://t.co/IngrjsAYrM watch the film:https://t.co/mYlool28Sm,[],0,0,10,0,0,2,0,0,11.0,0.1666666666666666,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vote short film climate change taking part firsttime filmmaker sessions august 2022 programme 5 watch film,0.0,0.0,0.0,0
641,1549405083363938307,107547335,1549405083363938307,2022-07-19 14:45:33,en,0,0,0,0,everyone,Extreme weather: What is it and how is it connected to climate change? https://t.co/S8nQykisEc,[],0,0,6,0,1,1,0,0,68006.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme weather what connected climate change,0.0,0.0,0.0,0
642,1549404855550328833,902616149778685958,1549404855550328833,2022-07-19 14:44:38,en,0,0,2,0,everyone,"To the Republican Party concerning climate change. When the ship goes down, the Democrats aren’t the only ones drowning",[],0,0,5,0,0,0,0,0,564.0,0.0035398230088495,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,to republican party concerning climate change when ship go democrats arent one drowning,0.0,0.0,0.0,0
643,1549378069978390530,2542149314,1549378069978390530,2022-07-19 12:58:12,en,0,0,1,0,everyone,"“Solar as a standard feature on all new homes went pretty smooth,” said Bob Raymer, technical director with the California Building Industry Association.https://t.co/61LjdGr6XN",[],0,0,7,0,0,1,0,0,212.0,0.0046948356807511,0.4939,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar standard feature new home went pretty smooth said bob raymer technical director california building industry association,0.0,0.0,0.0,0
644,1549475919005376513,1043582234157101056,1549475919005376513,2022-07-19 19:27:01,en,0,0,1,0,everyone,"Ah yes, climate change is a myth perpertrated by a sensationalist media https://t.co/yBH0Ux7DAK",[],0,0,8,0,0,1,0,0,147.0,0.0067567567567567,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ah yes climate change myth perpertrated sensationalist medium,0.0,0.0,0.0,0
645,1549451951556927490,1074457475485712384,1549451951556927490,2022-07-19 17:51:47,en,14,3,37,1,everyone,In the last 90 days:- Robinhood spent $180k lobbying on securities regulation- Uber spent $140k lobbying on issues related to the future of work and the on-demand economy- Occidental Petroleum spent $110k lobbying on climate change policySee more at https://t.co/fCQpuP3rHX https://t.co/sQJjkxZMZa,[],0,0,6,0,0,2,0,0,36095.0,0.001523714539007,0.0094,Neutral,0.0,0.6705,0.2235,0.0,0.0,0.1498567499999999,100.0,0.0,in last 90 day robinhood spent 180k lobbying security regulation uber spent 140k lobbying issue related future work ondemand economy occidental petroleum spent 110k lobbying climate change policysee,0.0,0.0,0.1498567499999999,1
646,1549454470953721857,710533452186181632,1549454470953721857,2022-07-19 18:01:48,en,7,0,25,0,everyone,"New evidence on #socialprotection and #climatechange🌳In #Ethiopia, PSNP public works ""increased tree cover by 3.8% between 2005 and 2019, with larger increases in less densely populated areas and on steep-sloped terrain.""Hirvonen et alhttps://t.co/30mJsdopWv https://t.co/R5CVXrOCbp",['socialprotection' 'climatechange' 'Ethiopia'],3,1,6,0,0,2,0,1,6315.0,0.0050664977834072,0.2732,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,new evidence socialprotection ethiopia psnp public work increased tree cover 38 2005 2019 larger increase le densely populated area steepsloped terrainhirvonen et al,0.0,0.0,0.0,0
647,1549306345886728197,140969339,1549306345886728197,2022-07-19 08:13:12,en,24,5,137,2,everyone,I hate the narrative that people dont care about climate change.People care. They just feel completely helpless because the solutions presented are personal choices or voting for green parties. We know that won't work.Capitalism has taught us to believe nothing can change.,[],0,1,2,0,0,0,0,0,3207.0,0.0523690773067331,-0.4626,Negative,0.07052,-0.6328,-0.1304285714285714,0.1870234869999999,0.14493728,0.2666144957142857,40.0,100.0,i hate narrative people dont care climate changepeople care they feel completely helpless solution presented personal choice voting green party we know wont workcapitalism taught u believe nothing change,0.1870234869999999,0.14493728,0.2666144957142857,2
648,1549317143857991680,1382431445063495688,1549317143857991680,2022-07-19 08:56:06,en,3,0,5,0,everyone,"🏴‍☠️ A ‘breakthrough moment’ for climate delay and inaction, means the government will have to revise its climate change strategy to show how emissions reduction targets will be met. The post High court ruling deems… https://t.co/Ya4WSYWyh0 #GreenPolitics #ClimateChange",['GreenPolitics' 'ClimateChange'],2,1,5,0,0,1,0,1,23805.0,0.0003360497353608,-0.5106,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a breakthrough moment climate delay inaction mean government revise climate change strategy show emission reduction target met the post high court ruling deems greenpolitics climatechange,0.0,0.0,0.0,0
649,1549372870396153857,1276030892599844864,1549372870396153857,2022-07-19 12:37:32,en,0,0,0,0,everyone,"These people destroy the earth we all live on, and ignore the cries of their own people.... cruel leaders cannot help anyone, but themselves https://t.co/ZzzXeQy2ex",[],0,0,3,0,0,1,0,0,726.0,0.0,-0.7832,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,these people destroy earth live ignore cry people cruel leader help anyone,0.0,0.0,0.0,0
650,1549312987772624897,4873579419,1549312987772624897,2022-07-19 08:39:35,en,1,0,0,0,everyone,"In light of current conditions, global warming crisis, rising sea levels , shitty government...I'm buying one of these from Ebay. I'm naming it 'Sea Bastard'. Any objections? #heatwave #sailing #seabastard #getaway ☆ https://t.co/8pTX7h2vjd",['heatwave' 'sailing' 'seabastard' 'getaway'],4,2,4,0,1,1,0,0,477.0,0.002092050209205,-0.891,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,in light current condition global warming crisis rising sea level shitty governmentim buying one ebay im naming sea bastard any objection heatwave sailing seabastard getaway,0.0,0.0,0.0,0
651,1549330977545134080,70082805,1549330977545134080,2022-07-19 09:51:04,en,0,0,0,0,everyone,Remember when it was actually called Global Warming? #ClimateEmergency,['ClimateEmergency'],1,0,8,0,1,0,0,0,345.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remember actually called global warming climateemergency,0.0,0.0,0.0,0
652,1549519825348837380,1518966103002816512,1549519825348837380,2022-07-19 22:21:29,en,0,0,1,0,everyone,"Honestly, thank god for climate change. Anything is better than listening to someone from Europe or the UK talk.",[],0,1,5,0,0,0,0,0,3.0,0.25,0.8591,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honestly thank god climate change anything better listening someone europe uk talk,0.0,0.0,0.0,0
653,1549526201344987136,409394810,1549526201344987136,2022-07-19 22:46:49,en,3,14,94,1,everyone,I don't understand why every human on this planet doesn't have extreme climate change anxiety.,[],0,1,1,0,0,0,0,0,1236.0,0.0905416329830234,-0.2415,Negative,-0.1745923076923076,0.0258,-0.1602785714285714,0.1224862357692307,0.0,0.1159325802747252,69.23076923076923,0.0,i dont understand every human planet doesnt extreme climate change anxiety,0.1224862357692307,0.0,0.1159325802747252,1
654,1549502655877173248,15410683,1549502655877173248,2022-07-19 21:13:16,en,1,0,2,0,everyone,"""‘It’s time to get creative’ after Supreme Court setback, climate experts say."" https://t.co/xd8vcUYP9K",[],0,0,8,0,0,1,0,0,2171.0,0.0013812154696132,0.5574,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,its time get creative supreme court setback climate expert say,0.0,0.0,0.0,0
655,1549397741536690178,734645333930737664,1549397741536690178,2022-07-19 14:16:22,en,1,0,1,0,everyone,"I say it's jolly hot, imagine how bad it would be if this lefty climate change was real.",[],0,1,1,0,0,0,0,0,282.0,0.0070671378091872,-0.0516,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i say jolly hot imagine bad would lefty climate change real,0.0,0.0,0.0,0
656,1549420681728872454,915365899011608576,1549420681728872454,2022-07-19 15:47:32,en,0,1,1,0,everyone,"40 degrees where I live, wildfires spreading climate change is real",[],0,1,2,0,0,0,0,0,564.0,0.0035398230088495,0.0,Neutral,-0.701,0.0,-0.701,0.0,0.0,0.0,0.0,0.0,40 degree i live wildfire spreading climate change real,0.0,0.0,0.0,0
657,1549280886016733184,1225452236182097921,1549280886016733184,2022-07-19 06:32:02,en,0,0,0,0,everyone,(  ◔ ౪◔)⊃━☆ﾟ.*・            A hex on climate change deniers to send their ankles to the Elemental Plane of Fire.,[],0,1,5,0,0,0,0,0,55.0,0.0,-0.5423,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,౪ﾟ a hex climate change denier send ankle elemental plane fire,0.0,0.0,0.0,0
520,1549726188851150853,1093899576329801729,1549726188851150853,2022-07-20 12:01:30,en,1,1,6,0,everyone,"There is a climate emergency.Yesterday the High Court ruled that the Tory's net-zero strategy doesn't meet their obligations under the Climate Change Act.I asked Alok Sharma MP, COP26 President, what they were going to do to address it, his inadequate response speaks volumes. https://t.co/1oCbzQILFS",[],0,2,9,0,0,1,0,0,564.0,0.0141592920353982,-0.4019,Negative,0.3382,0.0,0.3382,0.0,0.0,0.0,0.0,0.0,there climate emergencyyesterday high court ruled torys netzero strategy doesnt meet obligation climate change acti asked alok sharma mp cop26 president going address inadequate response speaks volume,0.0,0.0,0.0,0
521,1549579747222585344,1207353061020196864,1549579747222585344,2022-07-20 02:19:36,en,1,0,1,0,everyone,"Biblical climate change emergencies all had sin as the cause.“Can you lift up your voice to the clouds,So that an abundance of water will cover you?35“Can you send forth lightnings that they may goAnd say to you, ‘Here we are’?""Job 38",[],0,0,4,0,2,0,0,0,738.0,0.0027063599458728,-0.6072,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,biblical climate change emergency sin causecan lift voice cloudsso abundance water cover you35can send forth lightning may goand say here arejob 38,0.0,0.0,0.0,0
522,1549766939551141889,1026030190403760129,1549766939551141889,2022-07-20 14:43:26,en,0,0,0,0,everyone,"Emergency Declaration on Climate Change Won't Come This Week, But We're Not Out of the Woods on Alarmism Yet   👀 https://t.co/rFgpuTY5pJ",[],0,0,17,0,0,1,0,1,45.0,0.0,-0.3071,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,emergency declaration climate change wont come this week but were not out woods alarmism yet,0.0,0.0,0.0,0
523,1549838428526837760,38644883,1549838428526837760,2022-07-20 19:27:30,en,3,3,9,1,everyone,Biden: Climate Change is Literally An Existential Threathttps://t.co/vP46Gk8QCP,[],0,0,17,0,0,1,0,0,38739.0,0.0004130098089829,-0.5267,Negative,0.2522666666666667,-0.5267,0.057525,0.1887606633333333,0.0,0.2775377091666666,33.33333333333333,100.0,biden climate change literally an existential threat,0.1887606633333333,0.0,0.2775377091666666,1
524,1549552723577737217,767288940965597184,1549552723577737217,2022-07-20 00:32:13,en,0,1,0,0,everyone,PLEASE FOR THE LOVE OF ALL THATS GOOD STOP GLOBAL WARMING,[],0,11,100,0,0,0,0,0,269.0,0.0037037037037037,0.8316,Positive,-0.7351,0.0,-0.7351,0.0,0.0,0.0,0.0,0.0,please for the love of all thats good stop global warming,0.0,0.0,0.0,0
525,1549841026671677440,18191791,1549841026671677440,2022-07-20 19:37:50,en,0,0,0,0,everyone,#inflation Global warming is already costing us a lot of money.  It is past time to take serious action against climate change.Welcome to the new normal... Searing summer heat is driving food prices higher still https://t.co/HO4lRitDEM via @MotherJones,['inflation'],1,0,6,0,0,1,1,0,4.0,0.0,0.0772,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inflation global warming already costing u lot money it past time take serious action climate changewelcome new normal searing summer heat driving food price higher still via,0.0,0.0,0.0,0
526,1549666604132274180,137209778,1549666604132274180,2022-07-20 08:04:44,en,0,0,1,0,everyone,"It's very clear that climate change is the first existential threat for a certain group of people and they can't understand why everyone isn't freaking out the way they are. But, marginalised and oppressed people have faced many deadly threats and where were you then?!",[],0,0,1,1,1,0,0,0,713.0,0.0014005602240896,-0.8009,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,its clear climate change first existential threat certain group people cant understand everyone isnt freaking way but marginalised oppressed people faced many deadly threat,0.0,0.0,0.0,0
527,1549868136605917186,581782217,1549868136605917186,2022-07-20 21:25:33,en,1,0,1,0,everyone,The Supreme Court Says the Biden People Have to Stop Destroying Our Lives By Eliminating Our Fuels #biden #drilling #energy #fuel #globalwarming #oilcrisis https://t.co/fuxdf81uf3 #DemocratsAreTheProblem,"['biden' 'drilling' 'energy' 'fuel' 'globalwarming' 'oilcrisis'
 'DemocratsAreTheProblem']",7,0,11,0,0,1,0,0,20.0,0.0952380952380952,-0.0258,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the supreme court says biden people have stop destroying our lives by eliminating our fuels biden drilling energy fuel globalwarming oilcrisis democratsaretheproblem,0.0,0.0,0.0,0
