id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1596997534115049472,3098652012,1596997534115049472,2022-11-27T22:40:57.000Z,en,2,0,4,0,everyone,Jonathan Patz tells us about how climate change can increase bacterial levels in runoff including E. coli. @Sydney_ID #SydneyID2022 https://t.co/gnJMLMhZqs
1596997465139744770,46150807,1596997465139744770,2022-11-27T22:40:41.000Z,en,0,1,0,0,everyone,"There seem to me to be 3 overarching takes on climate change a) it’s not happening, b) it is happening but it’s natural, c) it’s happening and we did it via emitting unnaturally bight amounts of certain gases and changing natural ground cover. a) seems unlikely b) doesn’t explain"
1596997406465236992,1338588824448995328,1596997406465236992,2022-11-27T22:40:27.000Z,en,2,1,15,0,everyone,"Sliding into Monday, see you there 🐻‍❄️#polarbear #climatechange #Mondayvibes #MondayMood #sailing #oceancleanup #arcticfrontiers https://t.co/VoawcVnxeb"
1596997240601870336,1295779929120837633,1596997240601870336,2022-11-27T22:39:47.000Z,en,0,0,0,0,everyone,"Across the globe, governments and developers are pouring hundreds of billions of dollars into large offshore wind farms like Beatrice to meet climate-change goals. https://t.co/awpvWjNTTl  @stanleyreed12"
1596997224072114176,3418904713,1596997224072114176,2022-11-27T22:39:43.000Z,en,0,0,1,0,everyone,Researchers hoping to give the American chestnut tree a leg up on climate change https://t.co/jAtp0HQMpG via @WBUR
1596997114734993409,3194963213,1596997114734993409,2022-11-27T22:39:17.000Z,en,0,1,1,0,everyone,"CNN Blames Pets for Climate Change, Demands Owners Feed Them Insects https://t.co/jIrKBYtkwc"
1596997085215064064,902832019947884544,1596997085215064064,2022-11-27T22:39:10.000Z,en,1,0,2,0,everyone,The ranking of the country of algerian army in 2023 Climate Change Performance Index is really bad for #Maghreb &amp; algerian ppl. #DirtyWashing #SaharaOccidental #WesternSahara #MoroccanSahara #AlgeriaMeddling #الصحراء_الغربية 🇲🇦 #الصحراء_المغربية https://t.co/YWM4EiRoQk
1596997069675589632,1221915183154704384,1596997069675589632,2022-11-27T22:39:06.000Z,en,0,0,1,0,everyone,Climate Change from A to Z https://t.co/7vZIjCf64k https://t.co/SAUO5kkBYc
1596997041447927808,19861848,1596997041447927808,2022-11-27T22:39:00.000Z,en,0,0,0,0,everyone,"Climate Change Reconsidered: The Report of the Nongovernmental International Panel on Climate Change (NIPCC): S. Fred Singer, Craig Idso, S. Fred Singer: 9781934791288: https://t.co/2TJ9jkUFbf: Books https://t.co/EOCK4cvs1V"
1596996963798425600,1586138731811115011,1596996963798425600,2022-11-27T22:38:41.000Z,en,0,0,1,0,everyone,"CNN Blames Pets for Climate Change, Demands Owners Feed Them Insects https://t.co/S7cldvuXfw Can we give @cnn a Big Fuck You!"
1596996908702396416,875002685476540418,1596996908702396416,2022-11-27T22:38:28.000Z,en,0,0,0,0,everyone,Visit the Great Barrier Reef Before Climate Change Kills the Coral - Bloomberg Businessweek https://t.co/ibqfISHb2x
1596996828842819584,745747580210970624,1596996828842819584,2022-11-27T22:38:09.000Z,en,0,0,2,0,everyone,"Unfortunate, isn't it? More unfortunate? Former TV meteorologists like Mike Thompson (KS Senate) have taken the GOP Kool-Aid &amp; ignore it.Climate change is making the weather more severe. Why don't most forecasts mention it? https://t.co/9bMYBituDN"
1596996812707364864,1465790241403326467,1596996812707364864,2022-11-27T22:38:05.000Z,en,0,0,1,0,everyone,https://t.co/3lbVrVRyM5MIT professor talking about the lies of climate change policies. Wake up! 💪
1596996641516847104,2655609206,1596996641516847104,2022-11-27T22:37:24.000Z,en,2,0,10,1,everyone,"We’re nowhere near prepared for next #climate disasters. 'These compounding disasters are becoming far more common. Terms such as “one in 1000-year event” are becoming meaningless', writes Greg Mullins https://t.co/DXpdMnRtCs"
1596996595350130688,1191504317414555649,1596996595350130688,2022-11-27T22:37:13.000Z,en,1,0,0,0,everyone,Biden Embraces Crazy Climate Plan to Pay Other Countries American Taxpayer Dollars - DC Enquirer https://t.co/QFqIiId2i9
1596996367200632834,1524304175151992832,1596996367200632834,2022-11-27T22:36:19.000Z,en,2,0,3,0,everyone,Did you know how much the temperatures have risen already? 🤔Join us and become part of the Green Evolution! 🌱Find out more at https://t.co/snsT4j4J5i 📲...#solaxygroup #solaxy #carbonfootprint #carbonemissions #reducecarbonemissions #climatechange #sustainable #netzero https://t.co/G1mVuWOudF
1596996278659223552,1166444989791948800,1596996278659223552,2022-11-27T22:35:58.000Z,en,0,0,2,0,everyone,"The pale blue dot. Everything, literally everything &amp; anything that all of us know,see &amp; use comes only and only because of #MotherEarth Why wouldn't anyone care for?Lets work together to #RenewEarth #savetheplanet use #renewableenergy solve #GlobalWarming &amp; be #pollutionfree https://t.co/K9LEMOy7qS"
1596996270669062144,1078769078842675200,1596996270669062144,2022-11-27T22:35:56.000Z,en,0,0,1,0,everyone,one day training workshop by SIAPEP on climate change and smart agriculture at Mirpurkhas.https://t.co/t8Ji9cLll0
1596996259885506560,1517296356544684044,1596996259885506560,2022-11-27T22:35:53.000Z,en,0,0,0,0,everyone,"Climate change puts health services at risk, says report https://t.co/hTUCfx4O87"
1596996256886243328,2393209886,1596996256886243328,2022-11-27T22:35:53.000Z,en,0,0,0,0,everyone,"Federation teams up with Te Radar to #SueTheSea - AUCKLAND, Today: Kiwi comedian and TV personality Te Radar has taken drastic action to reverse the effects of climate change in the Pacific by attempting to #SueTheSea. https://t.co/CXcqZ7gZKV https://t.co/fHRIxud6Jj"
1596996255099543555,1510781350902706180,1596996255099543555,2022-11-27T22:35:52.000Z,en,0,0,0,0,everyone,Feed the seeds your sow https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #viralvideo #FollowBack
1596996247126421504,1423783736156491785,1596996247126421504,2022-11-27T22:35:50.000Z,en,0,0,0,0,everyone,"Sound familiar..!??""Reducing the population would help mitigate global warming""https://t.co/Jrq6pmB59n"
1596996106931654659,1183947482,1596996106931654659,2022-11-27T22:35:17.000Z,en,1,0,0,0,everyone,ACT ON CLIMATE CHANGE is out! https://t.co/DrSl4ZuHkJ Stories via @AnthropoceneM @jadonjeffrey7 @GregGFoos #climate #globalwarming
1596996101193830400,101635189,1596996101193830400,2022-11-27T22:35:15.000Z,en,0,0,1,0,everyone,Climate change: Could centuries-old wheat help feed the planet? - BBC News https://t.co/qTDuQ1BrKs
1596995944385433600,469279156,1596995944385433600,2022-11-27T22:34:38.000Z,en,0,0,0,0,everyone,'From Gretini to Colapsistas: How Europeans talks about climate change' - https://t.co/jbgevUeAt2
1596995934184824833,890236986455470080,1596995934184824833,2022-11-27T22:34:36.000Z,en,0,0,0,1,everyone,"SEPTEMBER 13, 2022The Great ResetMarc Morano, publisher of https://t.co/h7gyqGXLi5, argued that global elites are using the COVID pandemic and the threat of global warming tohttps://t.co/Cn5rieAXlS"
1596995885682282497,1095447770104766464,1596995885682282497,2022-11-27T22:34:24.000Z,en,0,0,1,0,everyone,"""Greenhouse gases are not the culprit of the current global warming, instead, huge amount of residual heat or waste heat discharged into the environment from human activities has dominated the warming (beside of solar irradiance and volcano eruptions).""https://t.co/BRExWWeZbJ"
1596995784364679168,1526311788844879872,1596995784364679168,2022-11-27T22:34:00.000Z,en,0,0,0,0,everyone,"""Experts"" Try to Debunk Ben on Climate Change https://t.co/lxEFa5pyl0 via @YouTube"
1596995767675531264,942121940,1596995767675531264,2022-11-27T22:33:56.000Z,en,1,0,1,0,everyone,CAN YOU RECALL A TIME IN HISTORY WHEN THE PHRASE “TRUST THE SCIENCE” MEANT “DO NOT TRUST THE SCIENCE” MORE THAN IT DOES NOW?#trustthescience #covid #vaccine #pandemic #abortion #pharmaceuticals #drugs #genocide #planet #earth #renewables #green #climatecontrol #globalwarming
1596995657297850369,16166138,1596995657297850369,2022-11-27T22:33:30.000Z,en,0,0,0,0,everyone,#WhiteChristmas is a movie about how they knew climate change was a problem in the 50’s but didn’t do anything about it.
1596995635605311488,1381612737726451716,1596995635605311488,2022-11-27T22:33:24.000Z,en,0,3,10,0,everyone,Had a major headache today. Must be a climate change thing https://t.co/16FgtLPnG6
1596995502620278784,2919047954,1596995502620278784,2022-11-27T22:32:53.000Z,en,6,1,8,0,everyone,Interesting ..I just saw  @KeringGroup the owner of pro Pedo brand #Balenciaga has a “climate change lead” on their board of directors .. of course .. https://t.co/Yft1MchbtQ
1596995469577572354,224495471,1596995469577572354,2022-11-27T22:32:45.000Z,en,9,2,23,0,everyone,"In a historic ruling, a Queensland court said the Galilee Basin coal project should not go ahead.According to @justinebellj (@UQ_News), this is the first time a Queensland court has recommended refusal of a coal mine on climate change grounds. https://t.co/V8NtZbQEpq"
1596995426837704704,794963070057639936,1596995426837704704,2022-11-27T22:32:35.000Z,en,0,0,0,0,everyone,"Hemp Can Be Crucial To Control Climate Change And It&amp;#x27;s Destined To Be Wildly Profitable, Win-Wi... https://t.co/XNbEwovMCO #cannabis"
1596995273787551745,185174745,1596995273787551745,2022-11-27T22:31:58.000Z,en,1,0,0,0,everyone,"In this series, season 1, bad guys want to mind-control the population to believe in global warming, wokism, and universal health care. The cost to force the minds of the US population is a 25% death rate. No problem for these progressives. A really funny take on DEM propaganda. https://t.co/2EK9DRTikS"
1596995134368886785,1524422445490483201,1596995134368886785,2022-11-27T22:31:25.000Z,en,1,0,1,0,everyone,"Sunday #STEM with @rochdale_c has gone #climatechangerochdale #Youngpeople discussed representation &amp; diversity in #environment groups, how to slow down #climatechange, took part in a ♻️ sorting activity, and articulated what they 👀, 🤔 &amp; wonder about their environment. https://t.co/goysdqBIX7"
1596994920874901504,1470350622775988228,1596994920874901504,2022-11-27T22:30:34.000Z,en,0,0,0,0,everyone,"Our wetlands are amazing. They tackle climate change, protect wildlife, prevent flooding and help us to de-stress. I've pledged my support for the @WWTworldwide #WetlandsCan campaign, calling for 100,000 hectares of wetlands to be created in the UK.  https://t.co/0kCDVb3m0A"
1596994838544748545,2380259108,1596994838544748545,2022-11-27T22:30:14.000Z,en,1,0,0,0,everyone,"#COP27 ended with a historic win for solidarity last weekend. But according to @lyse_mauvais, it failed to tackle the causes of climate change.⬇ https://t.co/QkR3kqURCC"
1596994778075373576,309805602,1596994778075373576,2022-11-27T22:30:00.000Z,en,0,0,1,0,everyone,"Rapper Babacar Niang, aka Matador, founded a cultural center in 2006 that continues to inspire creatives to stay in Senegal despite challenges arising from climate change. https://t.co/K7PsvP37De"
1596994777693622272,180748385,1596994777693622272,2022-11-27T22:30:00.000Z,en,0,0,0,0,everyone,"With #climate change becoming a threat to public #health, #climateaction needs to go beyond mere words. From @oommen https://t.co/vIZqI3eKfB"
1596994766323191808,17958906,1596994766323191808,2022-11-27T22:29:57.000Z,en,0,0,0,0,everyone,"Is this why we can’t have nice things in the United States? @POTUS care to explain, this climate change?#ClimateCrisis #ClimateEmergency https://t.co/xoOtmNALsJ"
1596994481751932931,1208878517846499328,1596994481751932931,2022-11-27T22:28:49.000Z,en,0,1,0,0,everyone,venus planet of love was destroyed by global warming
1596994422469640193,1274331110164529157,1596994422469640193,2022-11-27T22:28:35.000Z,en,0,0,0,0,everyone,Letters to the Editor: You pray to God about climate change. That's no excuse for inaction https://t.co/AGzXG6fw4W via @Yahoo The integration of free will into the human gene code has no strings attached. individuals must chose with the blessing of free will to save humanity.
1596994347110928384,1187554154224455681,1596994347110928384,2022-11-27T22:28:17.000Z,en,1,0,2,0,everyone,"Sunday #STEM with @BangladeshBacp has gone #climatechangerochdale #Youngpeople discussed representation &amp; diversity in #environment groups, how to slow down #climatechange, took part in a ♻️ sorting activity, and articulated what they 👀, 🤔 &amp; wonder about their environment. https://t.co/aG75GXWYtx"
1596994288952434690,1081701842470367232,1596994288952434690,2022-11-27T22:28:03.000Z,en,1,0,1,0,everyone,"The Collapse of the Climate Change CultBy Rich BerdanDespite the attempts by the media coverage and attendees at the COP27 Climate Change Summit in Sharm El Sheikh, Egypt touting  the creation for a loss and damage fund where developed countrieshttps://t.co/Rox5ny63jp"
1596994211823636481,16400289,1596994211823636481,2022-11-27T22:27:45.000Z,en,17,0,23,0,everyone,"Mullins: We’ve entered a frightening new era of climate-driven “unnatural disasters”. And to put it bluntly, Australia’s disaster planning, management and recovery systems are regularly overwhelmed. https://t.co/te6V0rfGml"
1596994193989468161,1483305154170724355,1596994193989468161,2022-11-27T22:27:41.000Z,en,0,0,0,0,everyone,"Remind @PMalinauskasMP of the climate emergency he put in place back in June, but now is holding Adelaide 500🤣😂🤣 climate change is a real thing apparently🙄"
1596993934370443265,710622658166185984,1596993934370443265,2022-11-27T22:26:39.000Z,en,0,0,0,0,everyone,"""Experts"" Try to Debunk Ben on Climate Change https://t.co/2eRN4YZLkX via @YouTube"
1596993920134938624,1021517749627977728,1596993920134938624,2022-11-27T22:26:35.000Z,en,0,2,5,0,everyone,"A Weak, Woke Liberal Party will always lose. Tony Abbott took 25 seats from Labor across the 2010-2013 elections with “Climate Change is Crap” as one of his messages, along with “Stop the Boats”. @PeterDutton_MP has opportunity to fight for Energy to secure our future prosperity!"
1596993873255202816,1589778617000755200,1596993873255202816,2022-11-27T22:26:24.000Z,en,0,0,0,0,everyone,"Hemp Can Be Crucial To Control Climate Change And It's Destined To Be Wildly Profitable, Win-Win? https://t.co/btSbtYNdcb via @YahooNews"
1596993859535638529,1505638219307794432,1596993859535638529,2022-11-27T22:26:21.000Z,en,0,0,0,0,everyone,#SaveSoil  #ConsciousPlanet  #GlobalWarming  #ClimateChange  #IshaAgroMovement  #WorldUnitesForSoil  #SadhguruAction Now: https://t.co/u2EmybVswp 🙏🏽🌳 Let us make it happen https://t.co/sGLGVLb0Oi
1596993724927483905,818726108,1596993724927483905,2022-11-27T22:25:49.000Z,en,0,0,0,0,everyone,"“There is no longer any doubt that climate change is real, and failing to do something about it is a road to political oblivion, if not human oblivion.” https://t.co/ynfM3FSBZb"
1596993704664780801,1457512862063157250,1596993704664780801,2022-11-27T22:25:44.000Z,en,0,0,0,0,everyone,I've just updated my webpage with some great articles. Check it out https://t.co/DbkRU48PIA Special thanks to @someshots1 #climatecrisis #climatechange
1596993659269836800,581782217,1596993659269836800,2022-11-27T22:25:33.000Z,en,0,0,0,0,everyone,"Yes, The Biden Administration Really Is As Bad As It Looks #biden #climatechange #kerry #obama https://t.co/TlJmKUNfKb"
1596993645584031744,812530871710289920,1596993645584031744,2022-11-27T22:25:30.000Z,en,0,0,0,0,everyone,"Climate change is real, but so is our first job."
1596993535135256577,92633481,1596993535135256577,2022-11-27T22:25:04.000Z,en,1,0,1,0,everyone,"Well golly gee who knew? Maybe if media had even mentioned climate change a tad earlier, … so now we think it’s real? Stable door. Bolted. Stupidity rules. https://t.co/95whRc8wWZ"
1596993378834862080,1518983082585513986,1596993378834862080,2022-11-27T22:24:26.000Z,en,16,11,99,1,everyone,Where will billions be funneled back to Dems/RINOS  next?  More Climate Change  reparations?  More to the Ukraine?  More “inflation reduction acts” going to climate change and back in their dirty pockets?  It’s a shell game.
1596993342889656321,189287622,1596993342889656321,2022-11-27T22:24:18.000Z,en,0,0,0,0,everyone,"In 1980, Leftist propaganda was that hairspray was going to damage the ozone layer allowing the sun to burn us😂70 percent of children aged 7-12 now afraid of climate change I found this article on MxM News--a new app without media bias or censorship.https://t.co/meA83UZS6I"
1596993276896501760,700323848,1596993276896501760,2022-11-27T22:24:02.000Z,en,0,0,1,0,everyone,Tired of the climate change albums. It's boring now
1596993242800832513,1552102864692006912,1596993242800832513,2022-11-27T22:23:54.000Z,en,0,0,0,0,everyone,Hemp Can Be Crucial To Control Climate Change And It's Destined To Be Wildly Profitable ... https://t.co/5He3XvcHIq#CannabisNews
1596993224786071552,1518930300822335488,1596993224786071552,2022-11-27T22:23:50.000Z,en,3,0,4,0,everyone,I'm not willing to sacrifice my standard of living to stop Climate Change. Not Sorry.#ClimateActionNow #ClimateCrisis #ClimateEmergency #ClimateScam
1596993194251558912,9709412,1596993194251558912,2022-11-27T22:23:42.000Z,en,1,0,0,0,everyone,"Translation: only actual verified or $8 accounts. If you challenge their mis/disinfo, that's 'not civil' and you would be excluded. Challenging right wing lies is 'abuse'. If you're a woman and you challenge their misogyny, that's 'abuse'. Climate change? 'Abuse'.cc @RVAwonk https://t.co/kK2B9yq1bR"
1596993154204717059,250782418,1596993154204717059,2022-11-27T22:23:33.000Z,en,1,0,16,0,everyone,"With a gift for songwriting @ScottHelman bears his creativity and courage. Matched with a passion for climate change, he shows us an optimistic future led by the next gen. of musicians. I'm looking forward to seeing his magic at The Andy Kim ChristmasTx:https://t.co/1zfgf3YemW https://t.co/90rRsybWpR"
1596993008796569601,342351261,1596993008796569601,2022-11-27T22:22:58.000Z,en,0,0,0,0,everyone,"CNN Blames Pets for Climate Change, Demands Owners Feed Them Insects https://t.co/rJ9Gdo6sJf      Does Frimberger have a pet, and what is it fed?"
1596992944451768321,534263140,1596992944451768321,2022-11-27T22:22:43.000Z,en,0,0,0,0,everyone,What climate change means for Florida's future | The Week - https://t.co/6yLtRzMnR3 #GoogleAlerts
1596992942144561152,1193823126309818368,1596992942144561152,2022-11-27T22:22:42.000Z,en,22,3,70,1,everyone,"""A change in our climate…is taking place very sensibly. Both heats and colds are become much more moderate within the memory of the middle-aged. Snows are less frequent and less deep""- Thomas Jefferson 1787#ClimateScam https://t.co/pebCz8dE4K"
1596992901556604930,189599198,1596992901556604930,2022-11-27T22:22:33.000Z,en,0,0,0,0,everyone,Just a reminder of what's coming....Cambridge peer-reviewed study suggests 'authoritarianism' might be necessary to fight climate change https://t.co/Rnjk69qqTC #FoxNews
1596992868497100801,1271809329771970561,1596992868497100801,2022-11-27T22:22:25.000Z,en,0,0,1,0,everyone,"#Canada launches a new Indo-Pacific strategy, vowing more resources to deal with a “disruptive” #China while working with the world’s second-biggest economy on climate change and trade issues.https://t.co/iKyjvdTgxI"
1596992703190949888,1393584356162158593,1596992703190949888,2022-11-27T22:21:45.000Z,en,2,1,0,0,everyone,"New Climate News: Green energy helps with price, security and sustainability, says Ofgem boss#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechangehttps://t.co/9cuYJj8KJf"
1596992630537486336,1339859039266607105,1596992630537486336,2022-11-27T22:21:28.000Z,en,0,0,0,0,everyone,Climate Change Melting Pointhttps://t.co/tFkvLsuVcl
1596992545564725248,748941248854097920,1596992545564725248,2022-11-27T22:21:08.000Z,en,1,0,4,0,everyone,To protest climate change I will be gluing my hand to the sun
1596992508894105602,1035966863308718080,1596992508894105602,2022-11-27T22:20:59.000Z,en,0,0,0,0,everyone,Another one bites the dust. UN climate change reporter collapses during live broadcast at COP27. https://t.co/TmZ7PXrlZ1
1596992471833026560,1135633040103813120,1596992471833026560,2022-11-27T22:20:50.000Z,en,0,0,0,0,everyone,did you know that global warming is blue
1596992418385010688,1322324121598918657,1596992418385010688,2022-11-27T22:20:37.000Z,en,0,0,0,0,everyone,PROPOSED PROJECT: a social sculpture that dissects climate change incorporating broadcast television with geographic information systems targeted at supermarket shoppers.
1596992404124364800,1487842478971441154,1596992404124364800,2022-11-27T22:20:34.000Z,en,0,0,0,0,everyone,Got my first @Tesla today! My climate change focused children are excited we have our first electric car. Thanks to all the people who quit the queue ahead of me!
1596992067313733632,1357679469931204608,1596992067313733632,2022-11-27T22:19:14.000Z,en,0,0,1,0,everyone,"I believe that global climate change is not to be feared and will make my home city of Chicago so much more livable, especially in winter. Check this out: https://t.co/jkSUOejLni"
1596992060149895168,1339859039266607105,1596992060149895168,2022-11-27T22:19:12.000Z,en,0,0,1,0,everyone,"United Nations:Climate change refers to long-term shifts in temperatures and weather patterns, mainly caused by human activities, especially the burning of fossil fuels.https://t.co/mQqc8HAp8r"
1596991976293142529,1193823126309818368,1596991976293142529,2022-11-27T22:18:52.000Z,en,50,4,109,1,everyone,"In 1846, aborigines blamed climate change on white men. Same #ClimateScam for two centuries.https://t.co/eBD4Do3Svl https://t.co/vbeiKCvmME"
1596991887574913024,1442408319608516614,1596991887574913024,2022-11-27T22:18:31.000Z,en,0,0,0,0,everyone,"Sup. Global warming is a real threat to our communities, to everybody, to everything. Die soon"
1596991883753836545,2296962960,1596991883753836545,2022-11-27T22:18:30.000Z,en,0,0,0,0,everyone,A very informative article on the current state of climate policy and action. Kolbert addresses the problem of endless growth under C for Capitalism. But l would have added P for Population Growth.Climate Change from A to Z https://t.co/0fwAScrvT7
1596991812513800192,864963501227487232,1596991812513800192,2022-11-27T22:18:13.000Z,en,0,0,0,0,everyone,Is the world ready for mass migration due to climate change?
1596991794860150784,1305760926973530113,1596991794860150784,2022-11-27T22:18:09.000Z,en,1,0,2,0,everyone,Wednesday lunch seminar 30th Nov 12.00 noon.Ass. Prof. Paul Glantz (Stockholm University) and Dr. @erikhuss: Special session on observed climate change on Svalbard.https://t.co/UZamJDISx5 https://t.co/3wZ5DCZTmt
1596991771489157121,1191467481560432640,1596991771489157121,2022-11-27T22:18:03.000Z,en,2,0,1,1,everyone,It be getting dark as hell at like 6pm 🧐 global warming?!
1596991758096863235,61206610,1596991758096863235,2022-11-27T22:18:00.000Z,en,0,0,1,0,everyone,"NPQ’s Fall 2022 magazine on #climatechange seeks to shift our strategy from short-term crisis response to long-range, cyclical designs more in line with nature. Subscribe today: https://t.co/yC4ptNBwXA https://t.co/hDvn71j7Oq"
1596991609375072256,154266844,1596991609375072256,2022-11-27T22:17:25.000Z,en,0,0,1,0,everyone,#climate #change CLIMATE CHANGE FACTS AND FALLACIES #facts and #fallacies #global #warminghttps://t.co/o44mevSxichttps://t.co/iKI7AWHKOt
1596991594594721793,254427395,1596991594594721793,2022-11-27T22:17:21.000Z,en,1,0,0,0,everyone,Why is Climate Finance a Focus Area for Nepal? 🇳🇵 #nepal #climatefinance #globalwarming #greenhousegasses https://t.co/hW3LbHIomP https://t.co/76BOxrhRqB
1596991582862946304,52345273,1596991582862946304,2022-11-27T22:17:18.000Z,en,0,0,1,0,everyone,"“Normalising  Sudden Adult deaths , Normalising disability , and now trying to introduce climate change as to the causes which is the most absurd thing I’ve ever heard in my life “. Ed Dowd https://t.co/7vOUdWgcan"
1596991508519047168,53435986,1596991508519047168,2022-11-27T22:17:00.000Z,en,3,0,2,1,everyone,"""Global emissions from fossil fuels are likely to reach record highs this year."" #ClimateChange #SciComm https://t.co/36t1x3J4Lm"
1596991488465911808,1586555433824706560,1596991488465911808,2022-11-27T22:16:56.000Z,en,0,0,0,0,everyone,"Pure evil...Democrats ruin everything fun.CNN Blames Pets for Climate Change, Demands Owners Feed Them Insects https://t.co/RfzMKPCkpp"
1596991435554705410,842550390818201600,1596991435554705410,2022-11-27T22:16:43.000Z,en,15,2,52,0,everyone,"Climate change is making events like this more frequent &amp; more deadly. Volcanic soils can become saturated &amp; unstable with the introduction of excess water, &amp; landslides result. 1/BBC News - Italy landslide: Five bodies found as rescue work continueshttps://t.co/b1j9Rt12PO"
1596991388960235520,306081422,1596991388960235520,2022-11-27T22:16:32.000Z,en,2,0,7,0,everyone,"A Climate Council report released today has examined the financial, social and economic costs of climate change-driven weather events. Read more here https://t.co/FpUL24hLlq @climatecouncil @GCHAlliance @_PHAA_ @DocsEnvAus @healthy_climate @MelissaSweetDr @IUHPE_SWP https://t.co/duvlWK3qre"
1596991164405538817,266446148,1596991164405538817,2022-11-27T22:15:38.000Z,en,0,0,0,0,everyone,We’re nowhere near prepared for next climate disasters https://t.co/spojamPGHN
1596991145422180354,356208416,1596991145422180354,2022-11-27T22:15:34.000Z,en,0,0,1,0,everyone,"#news #bitcoin #crypto #thanksgiving #canada #ukraine #browns #ravans #broncosThe ""woke"" promotion of vaccines, Ukraine, homosexuality, transvestism, CRT, ""climate change"" has nothing to do with human rightsThe goal is of this is communismhttps://t.co/hGsON5no5V"
1596991114296193024,1408082217750994950,1596991114296193024,2022-11-27T22:15:26.000Z,en,29,10,119,3,everyone,❌❌ Disney have managed to put do themselves with their most wokey film yet (climate change storyline with gay trans teen lead). The result: https://t.co/4CmDtKl7aC
1596991112173867008,810280505245474818,1596991112173867008,2022-11-27T22:15:26.000Z,en,0,0,0,0,everyone,French Police Guard Water as Seasonal Drought Intensifies https://t.co/KJkJcvyiVK
1596991067190329345,2992669202,1596991067190329345,2022-11-27T22:15:15.000Z,en,1,1,0,0,everyone,"Today, most tortoise populations in the wild have fallen to 2 to 3 adults per square mile, largely due to climate change, loss of habitat and an increase in the raven population… https://t.co/TWoAHe90sJ  @jjluna17"
1596991020566458368,1331267513875894272,1596991020566458368,2022-11-27T22:15:04.000Z,en,0,1,0,0,everyone,Climate change: Could centuries-old wheat help feed the planet? https://t.co/wRMXEs8Pbj #science
1596991002484436992,3007540286,1596991002484436992,2022-11-27T22:15:00.000Z,en,0,0,1,0,everyone,"[In the Media] “Healthcare Perspectives on the Global Warming Debate” (The Nikkei Personal Opinion and Insight, November 22, 2022)https://t.co/xDV1ECdkul"
1596990995123433473,1580281126018588679,1596990995123433473,2022-11-27T22:14:58.000Z,en,0,0,0,0,everyone,"State Minister for Environment and Climate change @JustAwHirsi says, he survived the terror attack on #RaysHotel where he was residing. #Somalia"
1596990884641648640,1308542625599893506,1596990884641648640,2022-11-27T22:14:32.000Z,en,0,0,0,0,everyone,"CNN Blames Pets for Climate Change, Demands Owners Feed Them Insects https://t.co/BHcMqZI7xt"
1596990750532706305,36191963,1596990750532706305,2022-11-27T22:14:00.000Z,en,0,0,0,0,everyone,NPR's Ari Shapiro has been on a journey from Senegal to Morocco to Spain tracking climate change migration and the rise of the far right. His trip concluded this week with a man whose life connects these dots. https://t.co/K6qzO2eyYA
1596990730417111040,3396116080,1596990730417111040,2022-11-27T22:13:55.000Z,en,0,0,0,0,everyone,Help Ensure Protection for Climate Change Refugees (like Freya) - Sign the Petition! https://t.co/uw4knABKl0 via @UKChange
1596990649223766016,1586926235879440386,1596990649223766016,2022-11-27T22:13:36.000Z,en,0,0,0,0,everyone,"Her shell W.:""China's sending us their bad air...""""Now I want to be a werewolf not a vampire""Climate change is a hoax... ""they want more trees. We already have more trees.""""I've played Russian roulette many times.""""I'm saved so the past don't matter.""W A K E   U P !!"
1596990565752528896,917647489074786304,1596990565752528896,2022-11-27T22:13:16.000Z,en,0,0,0,0,everyone,"How Hot Water Systems Will Combat Global Warming In 2013 - https://t.co/pw2ZtMuGft  - It should be no surprise that energy savings products can help protect the environment. From LED light bulbs to natural gas home appliances, there are a variety of ways to help protect Mother..."
1596990500187373570,7215512,1596990500187373570,2022-11-27T22:13:00.000Z,en,8,0,15,1,everyone,"Religious Americans overwhelmingly believe they have a duty to protect the Earth, according to a new poll. But that concern for the planet doesn't always include climate change. https://t.co/40s1EjUzmG"
1596990476816912384,1589323086205112320,1596990476816912384,2022-11-27T22:12:54.000Z,en,0,0,1,0,everyone,CLIMATE CHANGE NOT A PROBLEM..... BUT CLIMATE CHANGE HYSTERIA IS DEADLY.
1596990423737638912,384233102,1596990423737638912,2022-11-27T22:12:42.000Z,en,0,0,0,0,everyone,https://t.co/va5MV4EIgT The COP27 climate change conference has been and gone. The ambitions were modest and the outcomes even more so. The large number of fossil fuel lobbyists in attendance did little to buoy the mood of impending doom.
1596990412736299008,1595733283798761473,1596990412736299008,2022-11-27T22:12:39.000Z,en,0,0,0,0,everyone,"""Experts"" Try to Debunk Ben on Climate Change https://t.co/aCw0JtbKlE via @YouTube"
1596990359607074818,1954955107,1596990359607074818,2022-11-27T22:12:27.000Z,en,6,1,28,1,everyone,The State Minister for Environment and Climate Change @JustAwHirsi who was in Villa Rays where terrorists attacked on Sunday evening has described the incident a desperate move shows that the terror kingpins running for dear life are throwing their last kicks.#Somalia
